Unit:(mV)
                     CH1         CH2
Frequency              ?   1.232 kHz
Period                 ?  811.688 us
00001           -1080.00      -16.00
00002           -1040.00      -16.00
00003           -1040.00      -16.00
00004           -1000.00      -20.00
00005            -960.00      -20.00
00006            -920.00      -20.00
00007            -920.00      -12.00
00008            -840.00      -12.00
00009            -840.00      -16.00
00010            -840.00      -16.00
00011           -2080.00      500.00
00012           -2040.00      500.00
00013           -2080.00      500.00
00014           -2120.00      -36.00
00015           -2080.00      -32.00
00016           -2160.00      -40.00
00017           -2120.00      -36.00
00018           -2160.00      -32.00
00019           -2160.00      -28.00
00020           -2160.00      -32.00
00021           -2120.00      -32.00
00022           -2120.00      -28.00
00023           -2080.00      -32.00
00024           -2040.00      -36.00
00025           -2040.00      -24.00
00026           -2000.00      -28.00
00027           -2000.00      -28.00
00028           -1920.00      -28.00
00029           -1920.00      -32.00
00030           -1840.00      -28.00
00031           -1800.00      -24.00
00032           -1720.00      -24.00
00033           -1720.00      -28.00
00034           -1640.00      -24.00
00035           -1560.00      -28.00
00036           -1440.00      -24.00
00037           -1480.00      -28.00
00038           -1400.00      -20.00
00039           -1320.00      -20.00
00040           -1320.00      -24.00
00041           -1240.00      -20.00
00042           -1120.00      -20.00
00043           -1080.00      -24.00
00044           -1040.00      -20.00
00045           -1000.00      -24.00
00046            -960.00      -20.00
00047            -920.00      -20.00
00048            -800.00      -24.00
00049            -720.00      -20.00
00050            -760.00      -20.00
00051            -640.00      -24.00
00052            -600.00      -20.00
00053            -600.00      -20.00
00054            -480.00      -16.00
00055            -400.00      -20.00
00056            -320.00      -24.00
00057            -360.00      -20.00
00058            -200.00      -20.00
00059             -80.00      -20.00
00060             -40.00      -20.00
00061             -40.00      -20.00
00062             120.00      -16.00
00063             160.00      -16.00
00064             200.00      -16.00
00065             280.00      -16.00
00066             400.00      -20.00
00067             400.00      -32.00
00068             480.00      -16.00
00069             560.00      -20.00
00070             680.00      -16.00
00071             800.00      -16.00
00072             920.00      -20.00
00073             920.00      -16.00
00074            1040.00      -16.00
00075            1240.00      -20.00
00076            1200.00      -16.00
00077            1360.00      -20.00
00078            1480.00      -24.00
00079            1640.00      -20.00
00080            1760.00      -20.00
00081            1760.00      -16.00
00082            1920.00      -16.00
00083            1960.00      -24.00
00084            2080.00      -20.00
00085            2120.00      -16.00
00086            2120.00      -16.00
00087            2160.00      -16.00
00088            2240.00      -24.00
00089            2320.00      -20.00
00090            2320.00      -16.00
00091            2440.00      -20.00
00092            2480.00      -16.00
00093            2520.00      -16.00
00094            2560.00      -20.00
00095            2560.00      -20.00
00096            2640.00      -20.00
00097            2680.00      -16.00
00098            2680.00      -20.00
00099            2800.00      -16.00
00100            2800.00      -20.00
00101            2880.00      -16.00
00102            2880.00      -16.00
00103            2920.00      -16.00
00104            2960.00      -20.00
00105            3000.00      -20.00
00106            3000.00      -16.00
00107            3040.00      -20.00
00108            3080.00      -16.00
00109            3040.00      -20.00
00110            3080.00      -24.00
00111            3080.00      -16.00
00112            3120.00      -24.00
00113            3120.00      -20.00
00114            3080.00      -20.00
00115            3120.00      -16.00
00116            3120.00      -20.00
00117            3120.00      -16.00
00118            3120.00      -20.00
00119            3120.00      -16.00
00120            3120.00      -20.00
00121            3120.00      -20.00
00122            3120.00      -20.00
00123            3080.00      -24.00
00124            3080.00      -12.00
00125            3040.00      -16.00
00126            3040.00      -16.00
00127            3000.00      -16.00
00128            3000.00      -12.00
00129            2960.00      -12.00
00130            2920.00      -16.00
00131            2880.00      -20.00
00132            2840.00      -16.00
00133            2760.00      -20.00
00134            2680.00      -16.00
00135            2640.00      -16.00
00136            2600.00      -20.00
00137            2520.00      -16.00
00138            2400.00      -16.00
00139            2280.00      -20.00
00140            2160.00      -16.00
00141            2080.00      -24.00
00142            1920.00      -20.00
00143            1800.00      -20.00
00144            1760.00      -20.00
00145            1560.00      -20.00
00146            1480.00      -20.00
00147            1320.00      -16.00
00148            1240.00      -16.00
00149            1080.00      -24.00
00150             920.00      -20.00
00151             840.00      -16.00
00152             680.00      -20.00
00153             560.00      -12.00
00154             480.00      -24.00
00155             360.00      -20.00
00156             240.00      -16.00
00157             120.00      -20.00
00158              40.00      -16.00
00159               0.00      -20.00
00160             -80.00      -24.00
00161            -160.00      -24.00
00162            -160.00      -24.00
00163            -240.00      -20.00
00164            -360.00      -20.00
00165            -400.00      -16.00
00166            -480.00      -20.00
00167            -520.00      -24.00
00168            -600.00      -20.00
00169            -640.00      -16.00
00170            -680.00      -20.00
00171            -720.00      -16.00
00172            -760.00      -20.00
00173            -880.00      -16.00
00174            -920.00      -20.00
00175            -920.00      -20.00
00176            -920.00      -20.00
00177           -1000.00      -16.00
00178           -1000.00      -16.00
00179           -1040.00      -20.00
00180           -1040.00      -16.00
00181           -1080.00      -20.00
00182           -1120.00      -20.00
00183           -1160.00      -16.00
00184           -1160.00      -20.00
00185           -1200.00      -20.00
00186           -1200.00      -16.00
00187           -1200.00      -16.00
00188           -1200.00      -20.00
00189           -1240.00      -20.00
00190           -1240.00      -20.00
00191           -1280.00      -16.00
00192           -1280.00      -20.00
00193           -1320.00      -20.00
00194           -1320.00      -20.00
00195           -1360.00      -16.00
00196           -1360.00      -20.00
00197           -1360.00      -16.00
00198           -1400.00      -20.00
00199           -1360.00      -16.00
00200           -1400.00      -20.00
00201           -1440.00      -12.00
00202           -1440.00      -20.00
00203           -1440.00      -16.00
00204           -1440.00      -20.00
00205           -1400.00      -16.00
00206           -1440.00      -20.00
00207           -1480.00      -24.00
00208           -1440.00      -12.00
00209           -1480.00      -16.00
00210           -1480.00      -20.00
00211           -1440.00      -24.00
00212           -1480.00      -16.00
00213           -1520.00      -16.00
00214           -1520.00      -20.00
00215           -1560.00      -20.00
00216           -1560.00      -24.00
00217           -1600.00      -20.00
00218           -1600.00      -20.00
00219           -1640.00      -20.00
00220           -1640.00      -20.00
00221           -1640.00      -20.00
00222           -1640.00      -16.00
00223           -1600.00      -20.00
00224           -1640.00      -16.00
00225           -1680.00      -20.00
00226           -1560.00      -20.00
00227           -1600.00      -20.00
00228           -1600.00      -20.00
00229           -1560.00      -20.00
00230           -1560.00      -20.00
00231           -1520.00      -20.00
00232           -1520.00      -12.00
00233           -1480.00      -12.00
00234           -1480.00      -24.00
00235           -1440.00      -16.00
00236           -1440.00      -20.00
00237           -1400.00      -20.00
00238           -1360.00      -20.00
00239           -1320.00      -20.00
00240           -1320.00      -16.00
00241           -1320.00      -12.00
00242           -1320.00      -16.00
00243           -1280.00      -20.00
00244           -1280.00      -24.00
00245           -1240.00      -28.00
00246           -1240.00      -16.00
00247           -1200.00      -24.00
00248           -1160.00      -16.00
00249           -1160.00      -20.00
00250           -1120.00      -16.00
00251           -1120.00      -16.00
00252           -1080.00      -16.00
00253           -1000.00      -16.00
00254           -1040.00      -20.00
00255           -1000.00      -16.00
00256            -960.00      -16.00
00257            -880.00      -20.00
00258            -880.00      -16.00
00259            -840.00      -16.00
00260            -800.00      -20.00
00261           -2080.00      500.00
00262           -2080.00      500.00
00263           -2080.00      500.00
00264           -2080.00      -32.00
00265           -2120.00      -40.00
00266           -2120.00      -36.00
00267           -2120.00      -36.00
00268           -2120.00      -32.00
00269           -2120.00      -36.00
00270           -2160.00      -32.00
00271           -2160.00      -36.00
00272           -2120.00      -36.00
00273           -2120.00      -36.00
00274           -2120.00      -28.00
00275           -2080.00      -32.00
00276           -2040.00      -32.00
00277           -2040.00      -32.00
00278           -1960.00      -28.00
00279           -1920.00      -28.00
00280           -1880.00      -32.00
00281           -1800.00      -28.00
00282           -1720.00      -32.00
00283           -1680.00      -28.00
00284           -1640.00      -28.00
00285           -1600.00      -36.00
00286           -1480.00      -28.00
00287           -1520.00      -24.00
00288           -1440.00      -24.00
00289           -1280.00      -24.00
00290           -1320.00      -28.00
00291           -1280.00      -28.00
00292           -1160.00      -32.00
00293           -1120.00      -28.00
00294           -1040.00      -24.00
00295            -960.00      -32.00
00296            -880.00      -20.00
00297            -880.00      -16.00
00298            -800.00      -20.00
00299            -760.00      -24.00
00300            -720.00      -28.00
00301            -640.00      -20.00
00302            -600.00      -20.00
00303            -520.00      -24.00
00304            -480.00      -24.00
00305            -400.00      -16.00
00306            -360.00      -20.00
00307            -320.00      -20.00
00308            -200.00      -24.00
00309             -80.00      -24.00
00310             -40.00      -20.00
00311              40.00      -24.00
00312             160.00      -20.00
00313             200.00      -24.00
00314             240.00      -24.00
00315             360.00      -16.00
00316             360.00      -20.00
00317             440.00      -20.00
00318             560.00      -24.00
00319             600.00      -16.00
00320             680.00      -24.00
00321             760.00      -28.00
00322             920.00      -20.00
00323             920.00      -24.00
00324            1040.00      -16.00
00325            1240.00      -20.00
00326            1200.00      -20.00
00327            1360.00      -20.00
00328            1520.00      -20.00
00329            1560.00      -24.00
00330            1760.00      -20.00
00331            1840.00      -16.00
00332            1840.00      -16.00
00333            1960.00      -16.00
00334            2080.00      -16.00
00335            2040.00      -16.00
00336            2160.00      -20.00
00337            2160.00      -20.00
00338            2280.00      -12.00
00339            2360.00      -16.00
00340            2320.00      -28.00
00341            2360.00      -24.00
00342            2440.00      -16.00
00343            2560.00      -16.00
00344            2560.00      -16.00
00345            2560.00      -16.00
00346            2600.00      -24.00
00347            2680.00      -20.00
00348            2760.00      -12.00
00349            2760.00      -20.00
00350            2840.00      -16.00
00351            2880.00      -16.00
00352            2880.00      -16.00
00353            2920.00      -16.00
00354            3000.00      -16.00
00355            3000.00      -20.00
00356            3000.00      -16.00
00357            3000.00      -16.00
00358            3080.00      -16.00
00359            3040.00      -16.00
00360            3080.00      -16.00
00361            3080.00      -12.00
00362            3080.00      -20.00
00363            3080.00      -12.00
00364            3120.00      -16.00
00365            3120.00      -20.00
00366            3120.00      -20.00
00367            3120.00      -20.00
00368            3120.00      -20.00
00369            3120.00      -20.00
00370            3120.00      -20.00
00371            3120.00      -16.00
00372            3120.00      -16.00
00373            3080.00      -16.00
00374            3080.00      -20.00
00375            3080.00      -20.00
00376            3040.00      -16.00
00377            3000.00      -20.00
00378            3000.00      -20.00
00379            2960.00      -16.00
00380            2920.00      -12.00
00381            2880.00      -12.00
00382            2840.00      -16.00
00383            2800.00      -16.00
00384            2720.00      -16.00
00385            2600.00      -20.00
00386            2560.00      -20.00
00387            2480.00      -16.00
00388            2360.00      -16.00
00389            2320.00      -16.00
00390            2160.00      -16.00
00391            2080.00      -12.00
00392            1960.00      -20.00
00393            1840.00      -16.00
00394            1680.00      -16.00
00395            1520.00      -16.00
00396            1440.00      -16.00
00397            1320.00      -16.00
00398            1160.00      -16.00
00399            1080.00      -20.00
00400             920.00      -16.00
00401             840.00      -20.00
00402             680.00      -20.00
00403             600.00      -16.00
00404             480.00      -16.00
00405             360.00      -16.00
00406             320.00      -16.00
00407             160.00      -12.00
00408              40.00      -16.00
00409               0.00      -16.00
00410             -80.00      -16.00
00411            -200.00      -16.00
00412            -160.00      -16.00
00413            -240.00      -12.00
00414            -400.00      -16.00
00415            -400.00      -16.00
